iShares MSCI Kokusai ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Dec 10, 2007"
Shares Outstanding,"1,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","67,106.85","0.03","67,106.85","709.00","94.65","United States","NYSE","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","66,927.30","0.03","66,927.30","935.00","71.58","United States","NYSE","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","66,709.74","0.03","66,709.74","662.00","100.77","United States","NASDAQ","USD","1.00","USD","-"
"AV.","AVIVA PLC","Financials","Equity","66,569.04","0.03","66,569.04","7,861.00","8.47","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"WRT1V","WARTSILA","Industrials","Equity","66,551.24","0.03","66,551.24","1,574.00","42.28","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","65,952.04","0.03","65,952.04","644.00","102.41","United States","NASDAQ","USD","1.00","USD","-"
"EXE","EXPAND ENERGY CORP","Energy","Equity","65,852.70","0.03","65,852.70","681.00","96.70","United States","NASDAQ","USD","1.00","USD","-"
"ACA","CREDIT AGRICOLE SA","Financials","Equity","65,819.07","0.03","65,819.07","3,282.00","20.05","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"DXCM","DEXCOM INC","Health Care","Equity","65,683.52","0.03","65,683.52","1,136.00","57.82","United States","NASDAQ","USD","1.00","USD","-"
"MTD","METTLER TOLEDO INC","Health Care","Equity","65,640.33","0.03","65,640.33","63.00","1,041.91","United States","NYSE","USD","1.00","USD","-"
"HBAN","HELVETIA BALOISE HOLDING N AG","Financials","Equity","65,579.98","0.03","65,579.98","242.00","270.99","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"ABN","ABN AMRO BANK NV","Financials","Equity","65,421.63","0.03","65,421.63","1,703.00","38.42","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"RYA","RYANAIR HOLDINGS PLC","Industrials","Equity","65,137.23","0.03","65,137.23","2,483.00","26.23","Ireland","Irish Stock Exchange - All Market","USD","0.86","EUR","-"
"MKL","MARKEL GROUP INC","Financials","Equity","64,610.35","0.03","64,610.35","35.00","1,846.01","United States","NYSE","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","64,562.10","0.03","64,562.10","1,402.00","46.05","United States","NASDAQ","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS INC","Industrials","Equity","64,304.40","0.03","64,304.40","410.00","156.84","United States","NASDAQ","USD","1.00","USD","-"
"GEBN","GEBERIT AG","Industrials","Equity","64,287.08","0.03","64,287.08","100.00","642.87","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"DTG","DAIMLER TRUCK HOLDING E AG","Industrials","Equity","64,238.83","0.03","64,238.83","1,350.00","47.58","Germany","Xetra","USD","0.86","EUR","-"
"ALL","ARISTOCRAT LEISURE LTD","Consumer Discretionary","Equity","64,070.16","0.03","64,070.16","1,725.00","37.14","Australia","Asx - All Markets","USD","1.38","AUD","-"
"SCMN","SWISSCOM AG","Communication","Equity","64,072.54","0.03","64,072.54","74.00","865.85","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"ILMN","ILLUMINA INC","Health Care","Equity","64,028.28","0.03","64,028.28","447.00","143.24","United States","NASDAQ","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","63,940.47","0.03","63,940.47","213.00","300.19","United States","NYSE","USD","1.00","USD","-"
"CPAY","CORPAY INC","Financials","Equity","63,858.98","0.03","63,858.98","194.00","329.17","United States","NYSE","USD","1.00","USD","-"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","63,870.40","0.03","63,870.40","608.00","105.05","United States","NYSE","USD","1.00","USD","-"
"VLTO","VERALTO CORP","Industrials","Equity","63,781.96","0.03","63,781.96","748.00","85.27","United States","NYSE","USD","1.00","USD","-"
"BMPS","BANCA MONTE DEI PASCHI DI SIENA SP","Financials","Equity","63,754.88","0.03","63,754.88","5,767.00","11.06","Italy","Borsa Italiana","USD","0.86","EUR","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","63,718.44","0.03","63,718.44","1,524.00","41.81","United States","NYSE","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","63,542.80","0.03","63,542.80","1,340.00","47.42","United States","NYSE","USD","1.00","USD","-"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","63,439.20","0.03","63,439.20","1,188.00","53.40","United States","NASDAQ","USD","1.00","USD","-"
"AENA","AENA SME SA","Industrials","Equity","63,189.03","0.03","63,189.03","2,310.00","27.35","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","63,197.85","0.03","63,197.85","555.00","113.87","United States","NYSE","USD","1.00","USD","-"
"BPE","BPER BANCA","Financials","Equity","63,165.67","0.03","63,165.67","4,265.00","14.81","Italy","Borsa Italiana","USD","0.86","EUR","-"
"VACN","VAT GROUP AG","Industrials","Equity","62,813.10","0.03","62,813.10","83.00","756.78","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"HEIA","HEINEKEN NV","Consumer Staples","Equity","62,763.39","0.03","62,763.39","829.00","75.71","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","62,424.18","0.03","62,424.18","2,678.00","23.31","United States","NASDAQ","USD","1.00","USD","-"
"ENTG","ENTEGRIS INC","Information Technology","Equity","62,388.48","0.03","62,388.48","448.00","139.26","United States","NASDAQ","USD","1.00","USD","-"
"KPN","KONINKLIJKE KPN NV","Communication","Equity","62,303.33","0.03","62,303.33","11,634.00","5.36","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"HEXA B","HEXAGON CLASS B","Information Technology","Equity","62,058.21","0.02","62,058.21","6,085.00","10.20","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"STE","STERIS","Health Care","Equity","61,986.26","0.02","61,986.26","287.00","215.98","United States","NYSE","USD","1.00","USD","-"
"COL","COLES GROUP LTD","Consumer Staples","Equity","61,669.22","0.02","61,669.22","4,130.00","14.93","Australia","Asx - All Markets","USD","1.38","AUD","-"
"SHB A","SVENSKA HANDELSBANKEN-A SHS","Financials","Equity","61,614.43","0.02","61,614.43","4,464.00","13.80","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"VOW3","VOLKSWAGEN NON-VOTING PREF AG","Consumer Discretionary","Equity","61,636.48","0.02","61,636.48","594.00","103.77","Germany","Xetra","USD","0.86","EUR","Jan 02, 1990"
"ESLT","ELBIT SYSTEMS LTD","Industrials","Equity","61,637.42","0.02","61,637.42","79.00","780.22","Israel","Tel Aviv Stock Exchange","USD","2.90","ILS","-"
"SAB","BANCO DE SABADELL SA","Financials","Equity","61,571.07","0.02","61,571.07","15,878.00","3.88","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"PUB","PUBLICIS GROUPE SA","Communication","Equity","61,376.93","0.02","61,376.93","677.00","90.66","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"KER","KERING SA","Consumer Discretionary","Equity","61,361.17","0.02","61,361.17","215.00","285.40","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","61,167.84","0.02","61,167.84","304.00","201.21","United States","NASDAQ","USD","1.00","USD","-"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Consumer Discretionary","Equity","61,185.80","0.02","61,185.80","404.00","151.45","United Kingdom","London Stock Exchange","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","60,821.20","0.02","60,821.20","1,202.00","50.60","United States","NYSE","USD","1.00","USD","-"
"PHIA","KONINKLIJKE PHILIPS NV","Health Care","Equity","60,498.76","0.02","60,498.76","2,348.00","25.77","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"NST","NORTHERN STAR RESOURCES LTD","Materials","Equity","60,475.96","0.02","60,475.96","3,960.00","15.27","Australia","Asx - All Markets","USD","1.38","AUD","-"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","60,256.55","0.02","60,256.55","347.00","173.65","United States","NYSE","USD","1.00","USD","-"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","60,230.10","0.02","60,230.10","1,505.00","40.02","United States","NYSE","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","60,157.35","0.02","60,157.35","165.00","364.59","United States","NASDAQ","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","60,132.33","0.02","60,132.33","489.00","122.97","United States","NYSE","USD","1.00","USD","-"
"NXT","NEXT PLC","Consumer Discretionary","Equity","60,119.16","0.02","60,119.16","353.00","170.31","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"SOFI","SOFI TECHNOLOGIES INC","Financials","Equity","60,042.96","0.02","60,042.96","3,748.00","16.02","United States","NASDAQ","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","59,899.86","0.02","59,899.86","426.00","140.61","United States","NYSE","USD","1.00","USD","-"
"BXB","BRAMBLES LTD","Industrials","Equity","59,675.21","0.02","59,675.21","3,784.00","15.77","Australia","Asx - All Markets","USD","1.38","AUD","-"
"FTV","FORTIVE CORP","Industrials","Equity","59,568.12","0.02","59,568.12","1,011.00","58.92","United States","NYSE","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","59,382.36","0.02","59,382.36","2,817.00","21.08","United States","NYSE","USD","1.00","USD","-"
"BAM","BROOKFIELD ASSET MANAGEMENT VOTING","Financials","Equity","59,348.06","0.02","59,348.06","1,201.00","49.42","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"LGEN","LEGAL AND GENERAL GROUP PLC","Financials","Equity","59,213.34","0.02","59,213.34","16,646.00","3.56","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","59,081.12","0.02","59,081.12","232.00","254.66","United States","NASDAQ","USD","1.00","USD","-"
"2388","BOC HONG KONG HOLDINGS LTD","Financials","Equity","58,985.75","0.02","58,985.75","10,000.00","5.90","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"CCEP","COCA COLA EUROPACIFIC PARTNERS PLC","Consumer Staples","Equity","58,676.18","0.02","58,676.18","646.00","90.83","Netherlands","NASDAQ","USD","1.00","USD","-"
"NSIS B","NOVOZYMES B","Materials","Equity","58,639.78","0.02","58,639.78","992.00","59.11","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"CDE","COEUR MINING INC","Materials","Equity","58,568.60","0.02","58,568.60","3,019.00","19.40","United States","NYSE","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","58,261.40","0.02","58,261.40","310.00","187.94","United States","NYSE","USD","1.00","USD","-"
"LH","LABCORP HOLDINGS INC","Health Care","Equity","57,916.56","0.02","57,916.56","228.00","254.02","United States","NYSE","USD","1.00","USD","-"
"HPQ","HP INC","Information Technology","Equity","57,927.53","0.02","57,927.53","2,789.00","20.77","United States","NYSE","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","57,603.75","0.02","57,603.75","375.00","153.61","United States","NYSE","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","57,439.20","0.02","57,439.20","546.00","105.20","United States","NYSE","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","57,297.14","0.02","57,297.14","782.00","73.27","United States","NYSE","USD","1.00","USD","-"
"EPI A","EPIROC CLASS A","Industrials","Equity","56,956.40","0.02","56,956.40","1,952.00","29.18","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"LUN","LUNDIN MINING CORP","Materials","Equity","56,855.31","0.02","56,855.31","1,887.00","30.13","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","56,511.00","0.02","56,511.00","780.00","72.45","United States","NASDAQ","USD","1.00","USD","-"
"EVN","EVOLUTION MINING LTD","Materials","Equity","56,147.96","0.02","56,147.96","5,872.00","9.56","Australia","Asx - All Markets","USD","1.38","AUD","-"
"EVRG","EVERGY INC","Utilities","Equity","56,008.21","0.02","56,008.21","677.00","82.73","United States","NASDAQ","USD","1.00","USD","-"
"IREN","IREN LTD","Information Technology","Equity","55,947.20","0.02","55,947.20","958.00","58.40","United States","NASDAQ","USD","1.00","USD","-"
"VNA","VONOVIA SE","Real Estate","Equity","55,930.15","0.02","55,930.15","2,157.00","25.93","Germany","Xetra","USD","0.86","EUR","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","55,905.40","0.02","55,905.40","254.00","220.10","United States","NYSE","USD","1.00","USD","-"
"MTX","MTU AERO ENGINES HOLDING AG","Industrials","Equity","55,762.19","0.02","55,762.19","166.00","335.92","Germany","Xetra","USD","0.86","EUR","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","55,665.32","0.02","55,665.32","412.00","135.11","United States","NASDAQ","USD","1.00","USD","-"
"EFX","EQUIFAX INC","Industrials","Equity","55,517.44","0.02","55,517.44","352.00","157.72","United States","NYSE","USD","1.00","USD","-"
"BAER","JULIUS BAER GRUPPE AG","Financials","Equity","55,354.98","0.02","55,354.98","638.00","86.76","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","55,126.06","0.02","55,126.06","682.00","80.83","United States","NYSE","USD","1.00","USD","-"
"KNEBV","KONE","Industrials","Equity","55,058.56","0.02","55,058.56","946.00","58.20","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"FRE","FRESENIUS SE AND CO KGAA","Health Care","Equity","55,034.31","0.02","55,034.31","1,206.00","45.63","Germany","Xetra","USD","0.86","EUR","-"
"BAMI","BANCO BPM","Financials","Equity","54,820.00","0.02","54,820.00","3,521.00","15.57","Italy","Borsa Italiana","USD","0.86","EUR","-"
"LEN","LENNAR A CORP CLASS A","Consumer Discretionary","Equity","54,730.50","0.02","54,730.50","642.00","85.25","United States","NYSE","USD","1.00","USD","-"
"ASTS","AST SPACEMOBILE INC CLASS A","Communication","Equity","54,454.56","0.02","54,454.56","656.00","83.01","United States","NASDAQ","USD","1.00","USD","-"
"MRK","MERCK","Health Care","Equity","54,016.79","0.02","54,016.79","383.00","141.04","Germany","Xetra","USD","0.86","EUR","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","53,947.81","0.02","53,947.81","709.00","76.09","United States","NYSE","USD","1.00","USD","-"
"AGI","ALAMOS GOLD INC CLASS A","Materials","Equity","53,591.22","0.02","53,591.22","1,234.00","43.43","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","53,177.50","0.02","53,177.50","239.00","222.50","United States","NYSE","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","53,128.02","0.02","53,128.02","797.00","66.66","United States","NYSE","USD","1.00","USD","-"
"WSP","WSP GLOBAL INC","Industrials","Equity","52,996.75","0.02","52,996.75","381.00","139.10","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"AFRM","AFFIRM HOLDINGS INC CLASS A","Financials","Equity","52,907.31","0.02","52,907.31","783.00","67.57","United States","NASDAQ","USD","1.00","USD","-"
"BT.A","BT GROUP PLC","Communication","Equity","52,880.05","0.02","52,880.05","16,723.00","3.16","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","52,787.43","0.02","52,787.43","579.00","91.17","United States","NASDAQ","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","52,757.28","0.02","52,757.28","144.00","366.37","United States","NYSE","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","52,727.40","0.02","52,727.40","330.00","159.78","United States","NASDAQ","USD","1.00","USD","-"
"ALFA","ALFA LAVAL","Industrials","Equity","52,637.84","0.02","52,637.84","909.00","57.91","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","52,601.12","0.02","52,601.12","143.00","367.84","United States","NYSE","USD","1.00","USD","-"
"FM","FIRST QUANTUM MINERALS LTD","Materials","Equity","52,601.14","0.02","52,601.14","1,952.00","26.95","Canada","Toronto Stock Exchange","USD","1.37","CAD","Mar 01, 1996"
"RBA","RB GLOBAL INC","Industrials","Equity","52,217.24","0.02","52,217.24","513.00","101.79","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"AMCR","AMCOR PLC","Materials","Equity","51,401.88","0.02","51,401.88","1,332.00","38.59","United States","NYSE","USD","1.00","USD","-"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","51,357.72","0.02","51,357.72","417.00","123.16","United States","NYSE","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","51,252.11","0.02","51,252.11","1,547.00","33.13","United States","NYSE","USD","1.00","USD","-"
"MG","MAGNA INTERNATIONAL INC","Consumer Discretionary","Equity","51,104.22","0.02","51,104.22","807.00","63.33","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","51,039.72","0.02","51,039.72","356.00","143.37","United States","NYSE","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","50,879.65","0.02","50,879.65","2,179.00","23.35","United States","NYSE","USD","1.00","USD","-"
"STO","SANTOS LTD","Energy","Equity","50,795.02","0.02","50,795.02","9,163.00","5.54","Australia","Asx - All Markets","USD","1.38","AUD","-"
"PTC","PTC INC","Information Technology","Equity","50,765.55","0.02","50,765.55","363.00","139.85","United States","NASDAQ","USD","1.00","USD","-"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","50,376.30","0.02","50,376.30","26.00","1,937.55","United States","NASDAQ","USD","1.00","USD","-"
"BBD.B","BOMBARDIER INC CLASS B","Industrials","Equity","50,389.91","0.02","50,389.91","258.00","195.31","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"BIRG","BANK OF IRELAND GROUP PLC","Financials","Equity","50,299.37","0.02","50,299.37","2,555.00","19.69","Ireland","Irish Stock Exchange - All Market","USD","0.86","EUR","-"
"TOU","TOURMALINE OIL CORP","Energy","Equity","50,304.32","0.02","50,304.32","1,041.00","48.32","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","50,315.16","0.02","50,315.16","172.00","292.53","United States","NYSE","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","50,279.45","0.02","50,279.45","515.00","97.63","United States","NASDAQ","USD","1.00","USD","-"
"CAP","CAPGEMINI","Information Technology","Equity","49,921.96","0.02","49,921.96","442.00","112.95","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","49,891.53","0.02","49,891.53","741.00","67.33","United States","NYSE","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","49,654.08","0.02","49,654.08","864.00","57.47","United States","NYSE","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","49,511.97","0.02","49,511.97","1,499.00","33.03","United States","NASDAQ","USD","1.00","USD","-"
"SAAB B","SAAB CLASS B","Industrials","Equity","49,041.61","0.02","49,041.61","932.00","52.62","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"IEX","IDEX CORP","Industrials","Equity","49,044.80","0.02","49,044.80","232.00","211.40","United States","NYSE","USD","1.00","USD","-"
"TEF","TELEFONICA SA","Communication","Equity","48,974.93","0.02","48,974.93","10,384.00","4.72","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"S68","SINGAPORE EXCHANGE LTD","Financials","Equity","48,460.36","0.02","48,460.36","2,900.00","16.71","Singapore","Singapore Exchange","USD","1.27","SGD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","48,335.40","0.02","48,335.40","180.00","268.53","United States","NYSE","USD","1.00","USD","-"
"SGSN","SGS SA","Industrials","Equity","48,230.99","0.02","48,230.99","446.00","108.14","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","47,894.91","0.02","47,894.91","393.00","121.87","United States","NYSE","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","47,854.35","0.02","47,854.35","579.00","82.65","United States","NYSE","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","47,803.46","0.02","47,803.46","857.00","55.78","United States","NYSE","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","47,774.07","0.02","47,774.07","531.00","89.97","United States","NASDAQ","USD","1.00","USD","-"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Financials","Equity","47,740.29","0.02","47,740.29","2,171.00","21.99","United States","NYSE","USD","1.00","USD","-"
"NVMI","NOVA LTD","Information Technology","Equity","47,709.10","0.02","47,709.10","87.00","548.38","Israel","Tel Aviv Stock Exchange","USD","2.90","ILS","-"
"WRB","WR BERKLEY CORP","Financials","Equity","47,607.63","0.02","47,607.63","721.00","66.03","United States","NYSE","USD","1.00","USD","-"
"TLS","TELSTRA GROUP LTD","Communication","Equity","47,628.39","0.02","47,628.39","12,387.00","3.85","Australia","Asx - All Markets","USD","1.38","AUD","-"
"RDDT","REDDIT INC CLASS A","Communication","Equity","47,518.24","0.02","47,518.24","304.00","156.31","United States","NYSE","USD","1.00","USD","-"
"EMA","EMERA INC","Utilities","Equity","47,272.28","0.02","47,272.28","904.00","52.29","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"EQT","EQT","Financials","Equity","47,236.07","0.02","47,236.07","1,445.00","32.69","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"GWO","GREAT WEST LIFECO INC","Financials","Equity","47,240.15","0.02","47,240.15","839.00","56.31","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"FLUT","FLUTTER ENTERTAINMENT PLC","Consumer Discretionary","Equity","47,206.55","0.02","47,206.55","503.00","93.85","United States","NYSE","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","47,032.22","0.02","47,032.22","2,029.00","23.18","United States","NYSE","USD","1.00","USD","-"
"UPM","UPM-KYMMENE","Materials","Equity","46,911.44","0.02","46,911.44","1,585.00","29.60","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"ROL","ROLLINS INC","Industrials","Equity","46,742.50","0.02","46,742.50","875.00","53.42","United States","NYSE","USD","1.00","USD","-"
"ZS","ZSCALER INC","Information Technology","Equity","46,417.40","0.02","46,417.40","302.00","153.70","United States","NASDAQ","USD","1.00","USD","-"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","46,277.35","0.02","46,277.35","133.00","347.95","United States","NYSE","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","46,251.52","0.02","46,251.52","1,624.00","28.48","United States","NYSE","USD","1.00","USD","-"
"LOGN","LOGITECH INTERNATIONAL SA","Information Technology","Equity","46,145.20","0.02","46,145.20","445.00","103.70","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"CLNX","CELLNEX TELECOM","Communication","Equity","46,071.76","0.02","46,071.76","1,372.00","33.58","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"RTO","RENTOKIL INITIAL PLC","Industrials","Equity","45,857.84","0.02","45,857.84","7,146.00","6.42","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","45,787.60","0.02","45,787.60","904.00","50.65","United States","NYSE","USD","1.00","USD","-"
"HNR1","HANNOVER RUECK","Financials","Equity","45,757.57","0.02","45,757.57","166.00","275.65","Germany","Xetra","USD","0.86","EUR","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","45,735.00","0.02","45,735.00","1,500.00","30.49","United States","NASDAQ","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","45,598.80","0.02","45,598.80","1,443.00","31.60","United States","NYSE","USD","1.00","USD","-"
"ESSITY B","ESSITY CLASS B","Consumer Staples","Equity","45,587.64","0.02","45,587.64","1,725.00","26.43","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"WKL","WOLTERS KLUWER NV","Industrials","Equity","45,329.38","0.02","45,329.38","665.00","68.16","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","45,265.44","0.02","45,265.44","88.00","514.38","United States","NYSE","USD","1.00","USD","-"
"S32","SOUTH32 LTD","Materials","Equity","45,182.86","0.02","45,182.86","14,080.00","3.21","Australia","Asx - All Markets","USD","1.38","AUD","-"
"STLAM","STELLANTIS NV","Consumer Discretionary","Equity","44,814.93","0.02","44,814.93","5,725.00","7.83","Italy","Borsa Italiana","USD","0.86","EUR","-"
"GMAB","GENMAB","Health Care","Equity","44,745.58","0.02","44,745.58","170.00","263.21","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"DSY","DASSAULT SYSTEMES","Information Technology","Equity","44,698.03","0.02","44,698.03","1,951.00","22.91","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Utilities","Equity","44,543.58","0.02","44,543.58","3,839.00","11.60","Italy","Borsa Italiana","USD","0.86","EUR","-"
"NHY","NORSK HYDRO","Materials","Equity","44,368.74","0.02","44,368.74","3,838.00","11.56","Norway","Oslo Bors Asa","USD","9.24","NOK","-"
"EDP","EDP ENERGIAS DE PORTUGAL SA","Utilities","Equity","44,305.04","0.02","44,305.04","8,621.00","5.14","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.86","EUR","-"
"FBK","FINECOBANK BANCA FINECO","Financials","Equity","44,312.78","0.02","44,312.78","1,754.00","25.26","Italy","Borsa Italiana","USD","0.86","EUR","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","44,319.15","0.02","44,319.15","353.00","125.55","United States","NYSE","USD","1.00","USD","-"
"2","CLP HOLDINGS LTD","Utilities","Equity","44,296.77","0.02","44,296.77","4,500.00","9.84","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"MAS","MASCO CORP","Industrials","Equity","43,959.44","0.02","43,959.44","644.00","68.26","United States","NYSE","USD","1.00","USD","-"
"WPC","W. P. CAREY REIT INC","Real Estate","Equity","43,919.24","0.02","43,919.24","596.00","73.69","United States","NYSE","USD","1.00","USD","-"
"PHOE","PHOENIX FINANCIAL LTD","Financials","Equity","43,666.44","0.02","43,666.44","660.00","66.16","Israel","Tel Aviv Stock Exchange","USD","2.90","ILS","-"
